2024-11-29 00:17:10.135 [main] DEBUG org.jboss.logging - Logging Provider: org.jboss.logging.Log4j2LoggerProvider
2024-11-29 00:17:10.149 [main] DEBUG org.hibernate.integrator.internal.IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
2024-11-29 00:17:10.152 [main] DEBUG org.hibernate.integrator.internal.IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
2024-11-29 00:17:10.183 [main] INFO  org.hibernate.Version - HHH000412: Hibernate ORM core version 6.1.7.Final
2024-11-29 00:18:56.604 [main] DEBUG org.hibernate.cfg.annotations.BasicValueBinder - Starting `BasicValueBinder#fillSimpleValue` for nombre
2024-11-29 00:18:56.604 [main] DEBUG org.hibernate.cfg.annotations.BasicValueBinder - Starting `BasicValueBinder#fillSimpleValue` for idJugador
2024-11-29 00:18:56.604 [main] DEBUG org.hibernate.cfg.annotations.BasicValueBinder - Starting `BasicValueBinder#fillSimpleValue` for dorsal
2024-11-29 00:18:56.604 [main] DEBUG org.hibernate.cfg.annotations.BasicValueBinder - Starting `BasicValueBinder#fillSimpleValue` for fechaNacimiento
2024-11-29 00:18:56.604 [main] DEBUG org.hibernate.cfg.annotations.BasicValueBinder - Starting `BasicValueBinder#fillSimpleValue` for nombre
2024-11-29 00:18:56.604 [main] DEBUG org.hibernate.cfg.annotations.BasicValueBinder - Starting `BasicValueBinder#fillSimpleValue` for posicion
2024-11-29 00:18:56.604 [main] DEBUG org.hibernate.cfg.annotations.BasicValueBinder - Starting `BasicValueBinder#fillSimpleValue` for idEstadio
2024-11-29 00:18:56.604 [main] DEBUG org.hibernate.cfg.annotations.BasicValueBinder - Starting `BasicValueBinder#fillSimpleValue` for capacidad
2024-11-29 00:18:56.604 [main] DEBUG org.hibernate.cfg.annotations.BasicValueBinder - Starting `BasicValueBinder#fillSimpleValue` for nombre
2024-11-29 00:18:56.604 [main] DEBUG org.hibernate.cfg.annotations.BasicValueBinder - Starting `BasicValueBinder#fillSimpleValue` for ubicacion
2024-11-29 00:18:56.604 [main] DEBUG org.hibernate.cfg.annotations.BasicValueBinder - Starting `BasicValueBinder#fillSimpleValue` for idArbitro
2024-11-29 00:18:56.604 [main] DEBUG org.hibernate.cfg.annotations.BasicValueBinder - Starting `BasicValueBinder#fillSimpleValue` for experiencia
2024-11-29 00:18:56.604 [main] DEBUG org.hibernate.cfg.annotations.BasicValueBinder - Starting `BasicValueBinder#fillSimpleValue` for nacionalidad
2024-11-29 00:18:56.604 [main] DEBUG org.hibernate.cfg.annotations.BasicValueBinder - Starting `BasicValueBinder#fillSimpleValue` for nombre
2024-11-29 00:18:56.604 [main] DEBUG org.hibernate.cfg.annotations.BasicValueBinder - Starting `BasicValueBinder#fillSimpleValue` for idPartido
2024-11-29 00:18:56.604 [main] DEBUG org.hibernate.cfg.annotations.BasicValueBinder - Starting `BasicValueBinder#fillSimpleValue` for fecha
2024-11-29 00:18:56.604 [main] DEBUG org.hibernate.cfg.annotations.BasicValueBinder - Starting `BasicValueBinder#fillSimpleValue` for jornada
2024-11-29 00:18:56.604 [main] DEBUG org.hibernate.cfg.annotations.BasicValueBinder - Starting `BasicValueBinder#fillSimpleValue` for resultado
2024-11-29 00:18:56.613 [main] DEBUG org.hibernate.mapping.PrimaryKey - Forcing column [id_liga] to be non-null as it is part of the primary key for table [liga]
2024-11-29 00:18:56.613 [main] DEBUG org.hibernate.mapping.PrimaryKey - Forcing column [id_equipo] to be non-null as it is part of the primary key for table [equipo]
2024-11-29 00:18:56.613 [main] DEBUG org.hibernate.mapping.PrimaryKey - Forcing column [id_jugador] to be non-null as it is part of the primary key for table [jugador]
2024-11-29 00:18:56.613 [main] DEBUG org.hibernate.mapping.PrimaryKey - Forcing column [id_estadio] to be non-null as it is part of the primary key for table [estadio]
2024-11-29 00:18:56.613 [main] DEBUG org.hibernate.mapping.PrimaryKey - Forcing column [id_arbitro] to be non-null as it is part of the primary key for table [arbitro]
2024-11-29 00:18:56.613 [main] DEBUG org.hibernate.mapping.PrimaryKey - Forcing column [id_partido] to be non-null as it is part of the primary key for table [partido]
2024-11-29 00:18:56.613 [main] DEBUG org.hibernate.cfg.CollectionSecondPass - Second pass for collection: models.Partido.arbitros
2024-11-29 00:18:56.614 [main] DEBUG org.hibernate.cfg.annotations.CollectionBinder - Binding a ManyToMany: models.Partido.arbitros
2024-11-29 00:18:56.620 [main] DEBUG org.hibernate.cfg.CollectionSecondPass - Mapped collection key: Partido_id_partido, element: arbitros_id_arbitro
2024-11-29 00:18:56.620 [main] DEBUG org.hibernate.cfg.CollectionSecondPass - Second pass for collection: models.Arbitro.partidos
2024-11-29 00:18:56.620 [main] DEBUG org.hibernate.cfg.annotations.CollectionBinder - Binding a ManyToMany: models.Arbitro.partidos
2024-11-29 00:18:56.621 [main] DEBUG org.hibernate.cfg.CollectionSecondPass - Mapped collection key: id_equipo, element: id_partido
2024-11-29 00:18:56.621 [main] DEBUG org.hibernate.cfg.CollectionSecondPass - Second pass for collection: models.Liga.arbitros
2024-11-29 00:18:56.621 [main] DEBUG org.hibernate.cfg.annotations.CollectionBinder - Binding a OneToMany: models.Liga.arbitros through a foreign key
2024-11-29 00:18:56.621 [main] DEBUG org.hibernate.cfg.annotations.CollectionBinder - Mapping collection: models.Liga.arbitros -> Arbitro
2024-11-29 00:18:56.622 [main] DEBUG org.hibernate.cfg.CollectionSecondPass - Mapped collection key: liga_id, one-to-many: models.Arbitro
2024-11-29 00:18:56.622 [main] DEBUG org.hibernate.cfg.CollectionSecondPass - Second pass for collection: models.Liga.equipos
2024-11-29 00:18:56.624 [main] DEBUG org.hibernate.cfg.annotations.CollectionBinder - Binding a OneToMany: models.Liga.equipos through a foreign key
2024-11-29 00:18:56.624 [main] DEBUG org.hibernate.cfg.annotations.CollectionBinder - Mapping collection: models.Liga.equipos -> Equipo
2024-11-29 00:18:56.625 [main] DEBUG org.hibernate.cfg.annotations.TableBinder - Retrieving property models.Equipo.liga
2024-11-29 00:18:56.625 [main] DEBUG org.hibernate.cfg.CollectionSecondPass - Mapped collection key: liga_id_liga, one-to-many: models.Equipo
2024-11-29 00:18:56.625 [main] DEBUG org.hibernate.boot.internal.InFlightMetadataCollectorImpl - Resolving reference to class: models.Liga
2024-11-29 00:18:56.628 [main] DEBUG org.hibernate.boot.internal.InFlightMetadataCollectorImpl - Resolving reference to class: models.Liga
2024-11-29 00:18:56.628 [main] DEBUG org.hibernate.boot.internal.InFlightMetadataCollectorImpl - Resolving reference to class: models.Partido
2024-11-29 00:18:56.628 [main] DEBUG org.hibernate.boot.internal.InFlightMetadataCollectorImpl - Resolving reference to class: models.Arbitro
2024-11-29 00:18:56.628 [main] DEBUG org.hibernate.boot.internal.InFlightMetadataCollectorImpl - Resolving reference to class: models.Arbitro
2024-11-29 00:18:56.629 [main] DEBUG org.hibernate.boot.internal.InFlightMetadataCollectorImpl - Resolving reference to class: models.Partido
2024-11-29 00:18:56.637 [main] DEBUG org.hibernate.boot.internal.InFlightMetadataCollectorImpl - Resolving reference to class: models.Liga
2024-11-29 00:18:56.637 [main] DEBUG org.hibernate.boot.internal.InFlightMetadataCollectorImpl - Resolving reference to class: models.Liga
2024-11-29 00:18:56.637 [main] DEBUG org.hibernate.boot.internal.InFlightMetadataCollectorImpl - Resolving reference to class: models.Partido
2024-11-29 00:18:56.637 [main] DEBUG org.hibernate.boot.internal.InFlightMetadataCollectorImpl - Resolving reference to class: models.Arbitro
2024-11-29 00:18:56.637 [main] DEBUG org.hibernate.boot.internal.InFlightMetadataCollectorImpl - Resolving reference to class: models.Arbitro
2024-11-29 00:18:56.637 [main] DEBUG org.hibernate.boot.internal.InFlightMetadataCollectorImpl - Resolving reference to class: models.Partido
2024-11-29 00:18:56.670 [main] DEBUG org.hibernate.internal.SessionFactoryImpl - Building session factory
2024-11-29 00:18:56.714 [main] DEBUG org.hibernate.service.internal.SessionFactoryServiceRegistryImpl - EventListenerRegistry access via ServiceRegistry is deprecated.  Use `sessionFactory.getEventEngine().getListenerRegistry()` instead
2024-11-29 00:18:56.718 [main] DEBUG org.hibernate.internal.SessionFactoryImpl - Session factory constructed with filter configurations : {}
2024-11-29 00:18:56.718 [main] DEBUG org.hibernate.internal.SessionFactoryImpl - Instantiating session factory with properties: {hibernate.format_sql=true, java.specification.version=17, sun.cpu.isalist=amd64, sun.jnu.encoding=Cp1252, java.class.path=C:\Users\rober\Desktop\2 DAM\Acceso-a-Datos\ConsultorioMedico\target\classes;C:\Users\rober\.m2\repository\org\apache\logging\log4j\log4j-api\2.13.0\log4j-api-2.13.0.jar;C:\Users\rober\.m2\repository\org\apache\logging\log4j\log4j-core\2.13.0\log4j-core-2.13.0.jar;C:\Users\rober\.m2\repository\com\mysql\mysql-connector-j\8.0.31\mysql-connector-j-8.0.31.jar;C:\Users\rober\.m2\repository\com\google\protobuf\protobuf-java\3.19.4\protobuf-java-3.19.4.jar;C:\Users\rober\.m2\repository\org\hibernate\orm\hibernate-core\6.1.7.Final\hibernate-core-6.1.7.Final.jar;C:\Users\rober\.m2\repository\jakarta\persistence\jakarta.persistence-api\3.0.0\jakarta.persistence-api-3.0.0.jar;C:\Users\rober\.m2\repository\jakarta\transaction\jakarta.transaction-api\2.0.0\jakarta.transaction-api-2.0.0.jar;C:\Users\rober\.m2\repository\org\jboss\logging\jboss-logging\3.4.3.Final\jboss-logging-3.4.3.Final.jar;C:\Users\rober\.m2\repository\org\hibernate\common\hibernate-commons-annotations\6.0.6.Final\hibernate-commons-annotations-6.0.6.Final.jar;C:\Users\rober\.m2\repository\org\jboss\jandex\2.4.2.Final\jandex-2.4.2.Final.jar;C:\Users\rober\.m2\repository\com\fasterxml\classmate\1.5.1\classmate-1.5.1.jar;C:\Users\rober\.m2\repository\net\bytebuddy\byte-buddy\1.12.18\byte-buddy-1.12.18.jar;C:\Users\rober\.m2\repository\jakarta\xml\bind\jakarta.xml.bind-api\3.0.1\jakarta.xml.bind-api-3.0.1.jar;C:\Users\rober\.m2\repository\com\sun\activation\jakarta.activation\2.0.1\jakarta.activation-2.0.1.jar;C:\Users\rober\.m2\repository\org\glassfish\jaxb\jaxb-runtime\3.0.2\jaxb-runtime-3.0.2.jar;C:\Users\rober\.m2\repository\org\glassfish\jaxb\jaxb-core\3.0.2\jaxb-core-3.0.2.jar;C:\Users\rober\.m2\repository\org\glassfish\jaxb\txw2\3.0.2\txw2-3.0.2.jar;C:\Users\rober\.m2\repository\com\sun\istack\istack-commons-runtime\4.0.1\istack-commons-runtime-4.0.1.jar;C:\Users\rober\.m2\repository\jakarta\inject\jakarta.inject-api\2.0.0\jakarta.inject-api-2.0.0.jar;C:\Users\rober\.m2\repository\org\antlr\antlr4-runtime\4.10.1\antlr4-runtime-4.10.1.jar, java.vm.vendor=Oracle Corporation, sun.arch.data.model=64, user.variant=, java.vendor.url=https://java.oracle.com/, user.timezone=Europe/Madrid, org.apache.logging.log4j.assignedSequences=13708, java.vm.specification.version=17, os.name=Windows 10, sun.java.launcher=SUN_STANDARD, user.country=ES, sun.boot.library.path=C:\Program Files\Java\jdk-17\bin, sun.java.command=controller.GestionTorneosController, hibernate.use_sql_comments=true, jdk.debug=release, sun.cpu.endian=little, user.home=C:\Users\rober, user.language=es, java.specification.vendor=Oracle Corporation, java.version.date=2024-04-16, java.home=C:\Program Files\Java\jdk-17, file.separator=\, java.vm.compressedOopsMode=32-bit, line.separator=
, java.vm.specification.vendor=Oracle Corporation, java.specification.name=Java Platform API Specification, hibernate.hbm2ddl.auto=create, user.script=, sun.management.compiler=HotSpot 64-Bit Tiered Compilers, java.runtime.version=17.0.11+7-LTS-207, user.name=rober, stdout.encoding=UTF-8, path.separator=;, hibernate.connection.username=****, os.version=10.0, java.runtime.name=Java(TM) SE Runtime Environment, hibernate.connection.url=jdbc:mysql://localhost:3306/TorneosFutbol?createDatabaseIfNotExist=true, file.encoding=UTF-8, java.vm.name=Java HotSpot(TM) 64-Bit Server VM, hibernate.show_sql=true, java.vendor.url.bug=https://bugreport.java.com/bugreport/, java.io.tmpdir=C:\Users\rober\AppData\Local\Temp\, java.version=17.0.11, user.dir=C:\Users\rober\Desktop\2 DAM\Acceso-a-Datos\ConsultorioMedico, os.arch=amd64, java.vm.specification.name=Java Virtual Machine Specification, hibernate.connection.password=****, sun.os.patch.level=, hibernate.boot.CfgXmlAccessService.key=org.hibernate.boot.cfgxml.spi.LoadedConfig@2cd4e16a, native.encoding=Cp1252, java.library.path=C:\Program Files\Java\jdk-17\bin;C:\WINDOWS\Sun\Java\bin;C:\WINDOWS\system32;C:\WINDOWS;C:\Program Files\Common Files\Oracle\Java\javapath;C:\WINDOWS\system32;C:\WINDOWS;C:\WINDOWS\System32\Wbem;C:\WINDOWS\System32\WindowsPowerShell\v1.0\;C:\WINDOWS\System32\OpenSSH\;C:\Program Files\AutoFirma\AutoFirma;C:\Program Files\dotnet\;C:\Users\rober\AppData\Roaming\nvm;C:\Program Files\nodejs;C:\Program Files\Git\cmd;C:\Users\rober\AppData\Local\Programs\Python\Launcher\;C:\Users\rober\AppData\Local\Microsoft\WindowsApps;C:\Program Files\JetBrains\IntelliJ IDEA 2023.3.5\bin;C:\Users\rober\AppData\Local\Programs\Microsoft VS Code\bin;C:\Program Files\JetBrains\PyCharm 2024.1.1\bin;C:\Users\rober\AppData\Roaming\nvm;C:\Program Files\nodejs;C:\Users\rober\AppData\Local\spicetify;C:\Users\rober\AppData\Local\GitHubDesktop\bin;., stderr.encoding=UTF-8, java.vendor=Oracle Corporation, java.vm.info=mixed mode, sharing, java.vm.version=17.0.11+7-LTS-207, hibernate.bytecode.use_reflection_optimizer=false, sun.io.unicode.encoding=UnicodeLittle, hibernate.connection.pool_size=10, java.class.version=61.0}
2024-11-29 00:18:56.722 [main] DEBUG org.hibernate.internal.SessionFactoryImpl - Instantiated session factory
2024-11-29 00:18:56.736 [main] DEBUG org.hibernate.orm.query.plan.cache - Starting QueryPlanCache(2048)
2024-11-29 00:18:56.797 [main] DEBUG org.hibernate.query.sqm.function.SqmFunctionRegistry - Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(max)] under max; prior registration was null
2024-11-29 00:18:56.797 [main] DEBUG org.hibernate.query.sqm.function.SqmFunctionRegistry - Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(min)] under min; prior registration was null
2024-11-29 00:18:56.798 [main] DEBUG org.hibernate.query.sqm.function.SqmFunctionRegistry - Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(sum)] under sum; prior registration was null
2024-11-29 00:18:56.799 [main] DEBUG org.hibernate.query.sqm.function.SqmFunctionRegistry - Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(avg)] under avg; prior registration was null
2024-11-29 00:18:56.799 [main] DEBUG org.hibernate.query.sqm.function.SqmFunctionRegistry - Registered SqmFunctionTemplate [org.hibernate.dialect.function.CountFunction@26837057] under count; prior registration was null
2024-11-29 00:18:56.800 [main] DEBUG org.hibernate.query.sqm.function.SqmFunctionRegistry - Registered SqmFunctionTemplate [org.hibernate.dialect.function.EveryAnyEmulation@568750b7] under every; prior registration was null
2024-11-29 00:18:56.800 [main] DEBUG org.hibernate.query.sqm.function.SqmFunctionRegistry - Registered SqmFunctionTemplate [org.hibernate.dialect.function.EveryAnyEmulation@3e28fee1] under any; prior registration was null
2024-11-29 00:18:56.801 [main] DEBUG org.hibernate.query.sqm.function.SqmFunctionRegistry - Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(round)] under round; prior registration was null
2024-11-29 00:18:56.801 [main] DEBUG org.hibernate.query.sqm.function.SqmFunctionRegistry - Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(floor)] under floor; prior registration was null
2024-11-29 00:18:56.801 [main] DEBUG org.hibernate.query.sqm.function.SqmFunctionRegistry - Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(ceiling)] under ceiling; prior registration was null
2024-11-29 00:18:56.801 [main] DEBUG org.hibernate.query.sqm.function.SqmFunctionRegistry - Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(mod)] under mod; prior registration was null
2024-11-29 00:18:56.801 [main] DEBUG org.hibernate.query.sqm.function.SqmFunctionRegistry - Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(abs)] under abs; prior registration was null
2024-11-29 00:18:56.801 [main] DEBUG org.hibernate.query.sqm.function.SqmFunctionRegistry - Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(sign)] under sign; prior registration was null
2024-11-29 00:18:56.801 [main] DEBUG org.hibernate.query.sqm.function.SqmFunctionRegistry - Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(sqrt)] under sqrt; prior registration was null
2024-11-29 00:18:56.801 [main] DEBUG org.hibernate.query.sqm.function.SqmFunctionRegistry - Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(ln)] under ln; prior registration was null
2024-11-29 00:18:56.801 [main] DEBUG org.hibernate.query.sqm.function.SqmFunctionRegistry - Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(exp)] under exp; prior registration was null
2024-11-29 00:18:56.801 [main] DEBUG org.hibernate.query.sqm.function.SqmFunctionRegistry - Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(power)] under power; prior registration was null
2024-11-29 00:18:56.801 [main] DEBUG org.hibernate.query.sqm.function.SqmFunctionRegistry - Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(sin)] under sin; prior registration was null
2024-11-29 00:18:56.801 [main] DEBUG org.hibernate.query.sqm.function.SqmFunctionRegistry - Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(cos)] under cos; prior registration was null
2024-11-29 00:18:56.801 [main] DEBUG org.hibernate.query.sqm.function.SqmFunctionRegistry - Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(tan)] under tan; prior registration was null
